8.968225121498107910e-01	7.106284499168395996e-01	1.345208764076232910e+00	-2.555912256240844727e+00	-6.733324527740478516e-01	1.917549371719360352e+00	-1.262752652168273926e+00	-4.074311256408691406e+00	2.494445085525512695e+00	-3.011226654052734375e-04	-4.072259902954101562e+00	-2.090385198593139648e+00	5.925996303558349609e+00	-1.664932489395141602e+00	-6.121108531951904297e+00	-1.101495862007141113e+00	1.480756044387817383e+00	3.532006144523620605e-01	1.240254878997802734e+00	6.052598953247070312e-01	1.696239709854125977e+00	-1.511130094528198242e+00	2.670646905899047852e+00	-1.424078822135925293e+00	8.039544224739074707e-01	1.658322334289550781e+00	-3.010820150375366211e-01	8.994539260864257812e+00	-1.214487791061401367e+00	-1.728870511054992676e+00	-1.143767714500427246e+00	-1.010518074035644531e+00	3.144773244857788086e+00	6.715570688247680664e-01	1.668235063552856445e+00	4.509123802185058594e+00	-1.522025465965270996e+00	-9.127227663993835449e-01	-3.100457668304443359e+00	-6.415144801139831543e-01	5.088390350341796875e+00	2.557733297348022461e+00	1.613378286361694336e+00	-4.143740653991699219e+00	-1.108416318893432617e+00	-1.411674737930297852e+00	1.387135386466979980e+00	3.214819908142089844e+00	-1.360716700553894043e+00	8.488571643829345703e-01	-5.406405329704284668e-01	-4.972172737121582031e+00	-3.683684766292572021e-02	7.122166752815246582e-01	1.423141598701477051e+00	-6.814658641815185547e-01	2.121557235717773438e+00	1.225351333618164062e+00	1.647475004196166992e+00	-1.516222715377807617e+00	7.230543494224548340e-01	1.450692772865295410e+00	-1.168775320053100586e+00	-4.169747233390808105e-01	2.452944755554199219e+00	3.496927976608276367e+00	-7.268722057342529297e-01	-1.006124615669250488e+00	-4.598702788352966309e-01	1.962458372116088867e+00	-2.640139341354370117e+00	-2.403224706649780273e+00	-1.933499455451965332e+00	-1.054173350334167480e+00	-8.540961146354675293e-01	4.253540337085723877e-01	3.855524361133575439e-01	-5.828979611396789551e-01	1.901133418083190918e+00	2.945540547370910645e-01	1.012889146804809570e+00	1.492856502532958984e+00	-7.570735216140747070e-01	-2.693429470062255859e+00	-1.695746898651123047e+00	6.429684162139892578e-01	1.512494206428527832e+00	1.800967216491699219e+00	-1.421593308448791504e+00	1.273190975189208984e-02	1.888578772544860840e+00	-4.258777141571044922e+00	-8.940881490707397461e-01	-2.991059780120849609e+00	-1.027937531471252441e+00	-5.198451280593872070e-01
3.063290834426879883e+00	-5.901874303817749023e-01	2.526703834533691406e+00	-8.171677589416503906e-03	9.416342973709106445e-01	2.560968399047851562e+00	3.380400180816650391e+00	2.104184627532958984e+00	-1.907691359519958496e+00	-3.259792566299438477e+00	-1.999454021453857422e+00	7.165127992630004883e-01	1.858508348464965820e+00	-7.237311005592346191e-01	-8.027824163436889648e-01	5.633794307708740234e+00	-6.275768280029296875e-01	-2.144248723983764648e+00	2.289932250976562500e+00	4.550000190734863281e+00	-2.766221284866333008e+00	-2.081651091575622559e-01	-3.430980682373046875e+00	-3.495456933975219727e+00	-1.561949729919433594e+00	4.877574443817138672e-01	2.130071640014648438e+00	1.130150318145751953e+01	2.975338459014892578e+00	-7.470977306365966797e-01	-6.766142368316650391e+00	1.152550220489501953e+00	5.837476730346679688e+00	5.214191913604736328e+00	-2.294932603836059570e+00	4.169970512390136719e+00	-1.255988836288452148e+00	-7.277908325195312500e-01	-5.669964313507080078e+00	-3.629239082336425781e+00	-7.149031162261962891e-01	3.381808102130889893e-01	2.784895658493041992e+00	2.713303565979003906e+00	-7.540711164474487305e-01	-3.277102708816528320e+00	-1.795653343200683594e+00	2.353808403015136719e+00	2.448798179626464844e+00	3.034368753433227539e+00	-4.224937438964843750e+00	-4.136631488800048828e+00	-3.672838926315307617e+00	-8.586348295211791992e-01	9.059226512908935547e-01	9.634689092636108398e-01	4.051835536956787109e+00	3.741227626800537109e+00	2.695658445358276367e+00	5.128293514251708984e+00	3.593847155570983887e-02	-2.497187852859497070e-01	-8.595519065856933594e-01	-5.417368412017822266e+00	7.157835960388183594e+00	2.806606516242027283e-02	-1.382114291191101074e+00	-2.152516365051269531e+00	-5.897732973098754883e-01	5.489301681518554688e+00	1.878739237785339355e+00	-8.863713145256042480e-01	-2.350737333297729492e+00	1.296897888183593750e+00	3.140183210372924805e+00	-4.864745616912841797e+00	-1.151239991188049316e+00	-3.966198205947875977e+00	-1.538500666618347168e+00	-2.787737846374511719e+00	2.736908674240112305e+00	3.058870136737823486e-02	-1.030077576637268066e+00	-5.950945854187011719e+00	-5.934662342071533203e+00	6.682706832885742188e+00	8.508641242980957031e+00	4.201587677001953125e+00	-2.470651626586914062e+00	-2.000508308410644531e+00	9.732746481895446777e-01	1.235607981681823730e+00	-2.307999610900878906e+00	-4.260322570800781250e+00	-8.665409684181213379e-01	-1.064019918441772461e+00
2.835815191268920898e+00	4.235002100467681885e-01	3.143877267837524414e+00	2.200369596481323242e+00	-1.474353671073913574e+00	-2.069490671157836914e+00	3.520268797874450684e-01	-1.762014031410217285e-01	-2.752325296401977539e+00	-3.937068939208984375e+00	-1.605221986770629883e+00	-1.489515900611877441e-01	-1.866937577724456787e-01	-2.784372091293334961e+00	2.167082786560058594e+00	5.536532878875732422e+00	-1.131633639335632324e+00	-1.775678634643554688e+00	9.149396419525146484e-01	4.818282604217529297e+00	-2.912497758865356445e+00	-1.305082321166992188e+00	-9.830070734024047852e-01	7.362272143363952637e-01	1.056748867034912109e+00	1.377305030822753906e+00	2.171398699283599854e-01	1.277965641021728516e+01	2.030803561210632324e-01	3.083489179611206055e+00	-4.143360137939453125e+00	-1.340997368097305298e-01	3.312761783599853516e+00	8.541338920593261719e+00	-1.658954858779907227e+00	3.896300315856933594e+00	-1.551813334226608276e-01	3.526073098182678223e-01	-7.363109111785888672e+00	-4.312746524810791016e+00	-2.972548007965087891e+00	1.867544949054718018e-01	1.698161005973815918e+00	2.147972345352172852e+00	-1.373695015907287598e+00	-6.756647825241088867e-01	-1.796114563941955566e+00	3.422875642776489258e+00	9.158048629760742188e-01	1.220342040061950684e+00	1.997432947158813477e+00	-7.286345005035400391e+00	-3.703575372695922852e+00	3.180370807647705078e+00	1.180636882781982422e+00	2.396824598312377930e+00	3.322417020797729492e+00	5.068898200988769531e+00	-1.296520382165908813e-01	3.659895420074462891e+00	-5.155960559844970703e+00	-4.755301475524902344e+00	9.596584439277648926e-01	-1.078915596008300781e+00	6.529179096221923828e+00	-2.049339115619659424e-01	-1.106246113777160645e+00	-2.988201379776000977e+00	7.782666087150573730e-01	3.684161424636840820e+00	-2.773074626922607422e+00	2.084826529026031494e-01	-1.693571209907531738e+00	2.451898157596588135e-01	3.290451049804687500e+00	-6.257731914520263672e+00	1.475793838500976562e+00	6.110405921936035156e-01	-2.463883638381958008e+00	-2.486272752285003662e-01	3.331139087677001953e+00	-2.259237766265869141e+00	-7.996672391891479492e-02	-2.198722124099731445e+00	-7.464331984519958496e-01	7.444077968597412109e+00	7.738011360168457031e+00	2.752464771270751953e+00	-1.114796400070190430e+00	-4.611496925354003906e+00	-4.851686477661132812e+00	-1.114862322807312012e+00	8.081576824188232422e-01	1.427623331546783447e-01	-3.080504417419433594e+00	1.080774307250976562e+00
2.643904209136962891e+00	8.655972480773925781e-01	3.104939460754394531e+00	1.194460391998291016e+00	-1.796732187271118164e+00	-9.933073520660400391e-01	9.119352102279663086e-01	-6.246956586837768555e-01	-2.312745571136474609e+00	-5.002783298492431641e+00	-2.495537042617797852e+00	-3.273163437843322754e-01	2.281009197235107422e+00	-9.659169614315032959e-02	-2.908115983009338379e-01	5.048609256744384766e+00	-9.005904793739318848e-01	5.399311780929565430e-01	-2.219795703887939453e+00	2.432423114776611328e+00	-4.054241657257080078e+00	7.031196355819702148e-01	-1.416141033172607422e+00	-5.550962686538696289e-01	-9.510707855224609375e-01	2.211963176727294922e+00	1.418790340423583984e+00	1.346646595001220703e+01	2.802717685699462891e+00	3.697295665740966797e+00	-4.262516021728515625e+00	1.544164180755615234e+00	-3.610411286354064941e-02	6.944220542907714844e+00	-2.460849523544311523e+00	1.443716168403625488e+00	-5.888817310333251953e-01	-2.111582756042480469e+00	-6.531948089599609375e+00	-3.508111000061035156e+00	6.079610586166381836e-01	2.887166440486907959e-01	9.942300915718078613e-01	-1.336065530776977539e+00	-8.813520520925521851e-02	-2.613136768341064453e+00	-1.551360845565795898e+00	4.320129394531250000e+00	3.902624845504760742e+00	2.300787717103958130e-03	2.425949335098266602e+00	-4.684120178222656250e+00	-1.060942053794860840e+00	6.198403835296630859e-01	-1.560150533914566040e-01	1.294418096542358398e+00	4.924855232238769531e+00	1.810934543609619141e+00	-9.839541912078857422e-01	3.750848770141601562e+00	-5.065340995788574219e+00	-2.970364093780517578e+00	1.382160544395446777e+00	-8.664168119430541992e-01	3.465231180191040039e+00	-1.938055157661437988e+00	3.903015553951263428e-01	-2.962356567382812500e+00	7.237350940704345703e-01	1.407058477401733398e+00	2.937303781509399414e+00	2.425507783889770508e+00	-7.071902155876159668e-01	-3.724825382232666016e-01	3.078664302825927734e+00	-4.197907447814941406e+00	2.202269792556762695e+00	-3.392072319984436035e-01	-1.837054133415222168e+00	2.685810565948486328e+00	1.267866134643554688e+00	-7.922464013099670410e-01	-2.809827327728271484e-01	-1.253044486045837402e+00	6.638870239257812500e-01	9.208624839782714844e+00	3.738601922988891602e+00	-1.504991054534912109e+00	-1.672789812088012695e+00	-5.617409229278564453e+00	-2.200244903564453125e+00	-7.671150565147399902e-02	4.605852961540222168e-01	9.494798779487609863e-01	-2.879556417465209961e+00	-6.608673185110092163e-02
3.198578834533691406e+00	-4.462324976921081543e-01	8.363388180732727051e-01	2.486599981784820557e-01	3.007364749908447266e+00	1.144952058792114258e+00	1.448263049125671387e+00	2.300049304962158203e+00	6.729049086570739746e-01	-3.003997087478637695e+00	-3.619721233844757080e-01	1.498225927352905273e+00	1.983665823936462402e+00	-2.624059915542602539e+00	4.871817231178283691e-01	5.535459041595458984e+00	2.137266397476196289e-01	-6.445235013961791992e-01	6.651926040649414062e-01	3.056025981903076172e+00	1.039416790008544922e+00	1.000730872154235840e+00	-1.995709776878356934e+00	-3.473078727722167969e+00	-1.513909399509429932e-01	2.370177507400512695e+00	1.883159518241882324e+00	1.359085941314697266e+01	1.758882105350494385e-01	2.502433061599731445e-01	-2.161555051803588867e+00	-1.775912940502166748e-02	4.867896080017089844e+00	5.222146511077880859e+00	-5.034909725189208984e+00	1.141846060752868652e+00	9.691780805587768555e-01	8.723092079162597656e-01	-4.215907096862792969e+00	-2.637525558471679688e+00	-1.499938249588012695e+00	-1.577345252037048340e+00	7.017593830823898315e-02	-1.140071749687194824e+00	6.538205146789550781e-01	-2.850624084472656250e+00	-2.900242328643798828e+00	4.687238693237304688e+00	3.382741451263427734e+00	6.805887222290039062e-01	-3.352350711822509766e+00	-7.366210937500000000e+00	-1.288433551788330078e+00	-6.719940900802612305e-01	3.170250058174133301e-01	2.666328191757202148e+00	1.743373513221740723e+00	2.206640720367431641e+00	2.398648500442504883e+00	4.512167930603027344e+00	2.603473365306854248e-01	4.109160602092742920e-01	-1.957127571105957031e+00	-4.794782638549804688e+00	6.594432830810546875e+00	-1.105730056762695312e+00	-1.986996173858642578e+00	-1.685974240303039551e+00	-5.920256972312927246e-01	3.722613096237182617e+00	-3.982923626899719238e-01	2.236262857913970947e-01	-1.343133926391601562e+00	-1.259241819381713867e+00	4.327612400054931641e+00	-4.540010452270507812e+00	-1.207315802574157715e+00	-5.369532585144042969e+00	-6.748839616775512695e-01	-4.896823167800903320e-01	1.490267395973205566e+00	-1.411205530166625977e+00	-1.797565340995788574e+00	-2.893982648849487305e+00	-4.221037864685058594e+00	6.829651355743408203e+00	6.256433486938476562e+00	3.304634571075439453e+00	-2.799617290496826172e+00	-3.418721914291381836e+00	-2.569541454315185547e+00	5.894834995269775391e-01	1.958570957183837891e+00	-2.763866424560546875e+00	-2.250861406326293945e+00	1.311402797698974609e+00
2.134528398513793945e+00	-1.222650289535522461e+00	1.415917396545410156e+00	8.686491847038269043e-02	1.647218942642211914e+00	2.389566421508789062e+00	3.197602272033691406e+00	2.247778415679931641e+00	1.651912689208984375e+00	-2.011253356933593750e+00	1.319029808044433594e+00	-1.801130056381225586e+00	3.400321245193481445e+00	-3.936249017715454102e-01	-4.392430186271667480e-03	3.911517143249511719e+00	1.228996887803077698e-01	-3.356450796127319336e+00	2.240373373031616211e+00	2.482208251953125000e+00	-2.569718837738037109e+00	1.154851078987121582e+00	-1.345461249351501465e+00	-1.257338881492614746e+00	-2.052879810333251953e+00	-5.844167470932006836e-01	9.111283421516418457e-01	1.178100395202636719e+01	2.835203647613525391e+00	7.321442365646362305e-01	-1.744392275810241699e+00	1.358456969261169434e+00	5.507003307342529297e+00	3.122725009918212891e+00	-3.524598121643066406e+00	4.327355861663818359e+00	5.978919863700866699e-01	4.406922459602355957e-01	-8.156555891036987305e-01	-2.820669174194335938e+00	-3.540440082550048828e+00	-2.016486644744873047e+00	5.283666253089904785e-01	1.883843779563903809e+00	4.501441121101379395e-01	8.694226741790771484e-01	-1.816198825836181641e+00	2.705318927764892578e+00	1.297389626502990723e+00	1.474647998809814453e+00	-3.856016397476196289e+00	-9.273276329040527344e+00	-3.245117425918579102e+00	3.947984278202056885e-01	6.919913291931152344e-01	2.348832845687866211e+00	1.898125767707824707e+00	2.965525150299072266e+00	1.721746206283569336e+00	6.479358673095703125e+00	-4.980768263339996338e-01	1.256606698036193848e+00	-2.486633539199829102e+00	-3.119580268859863281e+00	3.295708656311035156e+00	-1.071662187576293945e+00	-8.700181245803833008e-01	-4.466585814952850342e-01	-7.220075726509094238e-01	7.626852512359619141e+00	7.521015405654907227e-01	1.942430257797241211e+00	-1.406925439834594727e+00	-8.963991403579711914e-01	7.893014907836914062e+00	-4.656773090362548828e+00	-2.046991109848022461e+00	-1.306598782539367676e+00	-1.680364012718200684e+00	4.774300158023834229e-01	1.955070257186889648e+00	1.010072976350784302e-02	-3.195334672927856445e+00	-2.295388936996459961e+00	-2.954194545745849609e+00	7.083950042724609375e+00	3.778253078460693359e+00	3.235173463821411133e+00	-1.125563830137252808e-01	-8.933820724487304688e-01	-1.971277356147766113e+00	-1.301658153533935547e-01	3.659485280513763428e-01	-4.239996433258056641e+00	-1.935651063919067383e+00	3.840245604515075684e-01
2.456158399581909180e+00	-2.089155018329620361e-01	2.620502233505249023e+00	-7.318574190139770508e-02	1.242422699928283691e+00	1.707012534141540527e+00	2.030391216278076172e+00	1.067938566207885742e+00	-2.131757259368896484e+00	-3.487261772155761719e+00	-1.266291856765747070e+00	1.247769474983215332e+00	3.624468743801116943e-01	-1.590520977973937988e+00	-1.128452539443969727e+00	5.103844642639160156e+00	-1.195345282554626465e+00	-5.675002932548522949e-01	2.214297056198120117e+00	5.157045841217041016e+00	-1.832226872444152832e+00	5.067075490951538086e-01	-2.750574350357055664e+00	-2.745281219482421875e+00	-1.619026422500610352e+00	2.199912309646606445e+00	6.928111314773559570e-01	1.203843784332275391e+01	1.190541744232177734e+00	-6.719673871994018555e-01	-3.096271753311157227e+00	1.217376828193664551e+00	6.099319458007812500e+00	5.856229305267333984e+00	-2.696027755737304688e+00	3.765063524246215820e+00	-1.773914456367492676e+00	-1.052248001098632812e+00	-4.832334518432617188e+00	-3.061429500579833984e+00	-2.457472801208496094e+00	-1.271147131919860840e+00	1.460801601409912109e+00	1.306996345520019531e+00	1.570076048374176025e-01	1.684646606445312500e-01	-5.100450515747070312e-01	4.542773723602294922e+00	1.630569458007812500e+00	2.511592388153076172e+00	-4.531683444976806641e+00	-6.835830211639404297e+00	-1.855710864067077637e+00	-1.212988734245300293e+00	1.019434928894042969e+00	2.912497758865356445e+00	3.092060565948486328e+00	4.232402801513671875e+00	2.484156131744384766e+00	3.603613138198852539e+00	5.177368521690368652e-01	1.467617601156234741e-01	-1.933287262916564941e+00	-4.566514015197753906e+00	7.036632061004638672e+00	-4.586051106452941895e-01	-1.339025497436523438e+00	-2.088039875030517578e+00	-6.684020161628723145e-01	4.701066493988037109e+00	8.223650455474853516e-01	4.761672765016555786e-02	-2.064073562622070312e+00	1.124454140663146973e-01	3.715897321701049805e+00	-4.274687767028808594e+00	-8.913542628288269043e-01	-4.422419071197509766e+00	-9.693173766136169434e-01	-1.077342033386230469e+00	2.712182283401489258e+00	-7.680588960647583008e-01	4.657404422760009766e-01	-5.086686611175537109e+00	-5.253046512603759766e+00	4.988915443420410156e+00	5.418639183044433594e+00	4.905327796936035156e+00	-2.392534017562866211e+00	-1.583793759346008301e+00	4.882304668426513672e-01	5.969125628471374512e-01	1.196402072906494141e+00	-4.720935821533203125e+00	-2.870531320571899414e+00	-1.231241971254348755e-01
3.982084035873413086e+00	-3.647435903549194336e-01	2.102257013320922852e-01	-1.504331678152084351e-01	3.614419221878051758e+00	4.010696411132812500e-01	2.100764274597167969e+00	3.098950386047363281e+00	1.655747890472412109e+00	-2.227830648422241211e+00	-1.318439602851867676e+00	3.467470645904541016e+00	1.513961702585220337e-01	-3.199512004852294922e+00	1.073389530181884766e+00	5.815169811248779297e+00	-2.929380178451538086e+00	-3.008994817733764648e+00	5.272783041000366211e-01	1.430214881896972656e+00	1.324945569038391113e+00	1.696614384651184082e+00	-4.679386615753173828e-01	-1.763642549514770508e+00	1.379538536071777344e+00	2.256350517272949219e+00	1.421891331672668457e+00	1.375612545013427734e+01	4.125642299652099609e+00	1.836558103561401367e+00	-1.819813728332519531e+00	-2.607920467853546143e-01	4.471732616424560547e+00	4.233867645263671875e+00	-3.306065559387207031e+00	3.648000955581665039e+00	1.567550539970397949e+00	9.828725457191467285e-01	-3.416153907775878906e+00	-2.257057666778564453e+00	-3.704748630523681641e+00	-2.342808693647384644e-01	-1.123373270034790039e+00	1.696643680334091187e-01	3.186915516853332520e-01	1.372178554534912109e+00	-3.573916852474212646e-01	3.829899072647094727e+00	4.019241809844970703e+00	4.279588460922241211e-01	-4.758524417877197266e+00	-7.125317573547363281e+00	-1.370980262756347656e+00	-1.451185345649719238e+00	1.630499243736267090e+00	3.329811573028564453e+00	1.379853367805480957e+00	-1.882329285144805908e-01	1.355893611907958984e+00	7.639207839965820312e+00	8.874434232711791992e-01	-1.194923043251037598e+00	-6.589512228965759277e-01	-1.455858230590820312e+00	4.792626857757568359e+00	-2.410439968109130859e+00	-7.439281344413757324e-01	-1.690662503242492676e+00	-2.794989347457885742e+00	2.098977088928222656e+00	4.131394863128662109e+00	6.542963981628417969e-01	-1.137712836265563965e+00	-3.119286775588989258e+00	1.815653562545776367e+00	-5.529181003570556641e+00	-2.867365360260009766e+00	-3.211931467056274414e+00	-1.068617105484008789e+00	1.150538444519042969e+00	6.023326516151428223e-01	-1.380503296852111816e+00	-2.230717182159423828e+00	-2.158501863479614258e+00	-4.818447589874267578e+00	6.230319976806640625e+00	6.008880615234375000e+00	5.831724405288696289e-01	-1.052059769630432129e+00	-4.563389778137207031e+00	-1.411468744277954102e+00	6.739795804023742676e-01	5.787183284759521484e+00	-2.673147439956665039e+00	-3.505988836288452148e+00	1.668991327285766602e+00
3.006854534149169922e+00	-2.154291152954101562e+00	2.103109836578369141e+00	-3.465040326118469238e-01	1.999444484710693359e+00	2.527717113494873047e+00	2.949656486511230469e+00	3.165024042129516602e+00	7.903484106063842773e-01	-1.808905243873596191e+00	1.145413160324096680e+00	-1.117044448852539062e+00	2.497273206710815430e+00	-6.567993164062500000e-01	-7.351581752300262451e-02	4.512333869934082031e+00	5.438472032546997070e-01	-2.968403339385986328e+00	3.201450109481811523e+00	3.152755975723266602e+00	-1.834162235260009766e+00	9.394571781158447266e-01	-1.435380578041076660e+00	-1.681518197059631348e+00	-1.859281063079833984e+00	1.941693425178527832e+00	1.292713761329650879e+00	1.135816669464111328e+01	3.441577196121215820e+00	5.533002614974975586e-01	-2.689142704010009766e+00	5.838908553123474121e-01	7.231408596038818359e+00	4.379691123962402344e+00	-3.535009622573852539e+00	3.382358551025390625e+00	4.715901017189025879e-01	2.967416346073150635e-01	-1.964164614677429199e+00	-1.616649746894836426e+00	-2.414022445678710938e+00	-1.506800770759582520e+00	4.672694802284240723e-01	3.168022394180297852e+00	9.189437031745910645e-01	-1.907425045967102051e+00	-1.459769725799560547e+00	3.269796371459960938e+00	4.890418529510498047e+00	1.814294338226318359e+00	-5.532897472381591797e+00	-1.053855895996093750e+01	-1.912337064743041992e+00	2.631503343582153320e-02	3.088841438293457031e-01	2.537395477294921875e+00	2.815548658370971680e+00	1.985388040542602539e+00	1.906939506530761719e+00	5.878769874572753906e+00	6.901314854621887207e-02	1.432168364524841309e+00	-2.398154973983764648e+00	-2.874767303466796875e+00	3.433639049530029297e+00	-7.089166045188903809e-01	-1.033934593200683594e+00	-1.201418638229370117e+00	1.433167457580566406e-01	7.303744792938232422e+00	-2.172354757785797119e-01	1.766983270645141602e-01	-1.862259984016418457e+00	-1.996301710605621338e-01	7.687484741210937500e+00	-5.906392097473144531e+00	-2.435680627822875977e+00	-2.800040960311889648e+00	-2.398408889770507812e+00	-3.003483116626739502e-01	3.628025054931640625e+00	2.853611707687377930e-01	-1.210676193237304688e+00	-3.623726606369018555e+00	-5.538788318634033203e+00	7.435411453247070312e+00	4.782895088195800781e+00	3.409344911575317383e+00	-3.967460393905639648e-01	-1.636851787567138672e+00	-1.212171077728271484e+00	1.000483870506286621e+00	-4.116286039352416992e-01	-5.029900074005126953e+00	-1.037147283554077148e+00	8.721397519111633301e-01
4.277586936950683594e+00	-1.055767178535461426e+00	6.350055694580078125e+00	-5.881250500679016113e-01	-6.208501458168029785e-01	2.628428220748901367e+00	4.129678249359130859e+00	2.529111504554748535e-01	-3.071931600570678711e+00	-2.092289209365844727e+00	-2.130331277847290039e+00	-7.979489862918853760e-02	-2.173611402511596680e+00	-2.075285911560058594e+00	9.492295980453491211e-01	4.325335979461669922e+00	-2.104343414306640625e+00	-3.189975976943969727e+00	1.489692807197570801e+00	5.639583587646484375e+00	-9.552924036979675293e-01	4.893503785133361816e-01	-2.478351354598999023e+00	-2.323063850402832031e+00	-3.167557716369628906e-02	8.864968419075012207e-01	-1.487770527601242065e-01	1.113280963897705078e+01	1.793219089508056641e+00	2.270813733339309692e-01	-2.580835580825805664e+00	-1.862691789865493774e-01	8.323959350585937500e+00	9.237933158874511719e+00	-2.916616201400756836e+00	2.568221807479858398e+00	6.743882298469543457e-01	-1.297804713249206543e+00	-6.337480545043945312e+00	-4.752914428710937500e+00	-1.409850478172302246e+00	1.921680808067321777e+00	3.670823812484741211e+00	1.450778722763061523e+00	-3.633440136909484863e-01	-8.873910903930664062e-01	-1.503164917230606079e-01	4.776219367980957031e+00	1.912151098251342773e+00	9.665347337722778320e-01	-1.107325792312622070e+00	-9.214395523071289062e+00	-1.483172416687011719e+00	1.642849326133728027e+00	-1.535220295190811157e-01	2.150042057037353516e+00	4.354803562164306641e+00	8.171444892883300781e+00	1.678526401519775391e+00	5.050288677215576172e+00	-7.170234918594360352e-01	-3.644855499267578125e+00	3.976430892944335938e-01	-3.670912265777587891e+00	7.608893394470214844e+00	-1.082314848899841309e+00	-1.577155232429504395e+00	-2.647188901901245117e+00	-4.805853962898254395e-02	4.546834468841552734e+00	7.061488628387451172e-01	2.192643165588378906e+00	-3.177773952484130859e+00	-5.563995838165283203e-01	4.210974693298339844e+00	-5.684130668640136719e+00	-1.601426720619201660e+00	-4.852130889892578125e+00	-1.814503192901611328e+00	8.850178718566894531e-01	3.034669399261474609e+00	6.930072307586669922e-01	-8.546191453933715820e-01	-5.933306217193603516e+00	-2.878374814987182617e+00	8.427426338195800781e+00	8.006482124328613281e+00	5.896624088287353516e+00	-3.339849233627319336e+00	-2.545486018061637878e-02	-2.230994462966918945e+00	-2.279240608215332031e+00	4.481598377227783203e+00	-2.900727987289428711e+00	-2.353333473205566406e+00	2.162951827049255371e-01
